x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
18,3,-77.36376958,-70.0187789,-78.1118532,-76.26288821,-66.4866027,-67.20854542,-55.87182007,-59.20189339
18,1.5,-77.49381355,-71.94338405,-76.04010859,-79.39965557,-60.79679666,-66.41062368,-58.94905977,-61.78595466
19.5,1.5,-80.51330465,-77.1098944,-78.02643459,-73.72390243,-62.82595902,-66.6127153,-61.48813218,-52.34879625
19.5,3,-98.14201883,-74.68961968,-73.3709154,-71.92174691,-67.1077148,-72.3783736,-61.30521703,-54.27673172
19.5,4.5,-80.46997467,-69.28282813,-76.39704318,-81.48603862,-60.16154908,-69.67868314,-58.73733456,-59.94845333
19.5,6,-76.48153665,-75.35646455,-71.51647034,-76.67007267,-60.1657088,-74.15905962,-59.83015194,-65.62373312
19.5,7.5,-75.42011513,-72.27610914,-72.9643043,-75.9049315,-56.16522516,-66.19207594,-64.8162068,-58.80713169
19.5,9,-82.9588976,-83.31938292,-78.04421096,-77.40368988,-57.72321328,-66.14818515,-66.01341697,-65.56263262
19.5,10.5,-81.088869,-96.47830762,-92.80478008,-71.22835231,-55.81987846,-70.03554105,-60.31819681,-65.42324725
19.5,12,-81.66580465,-69.6834892,-69.86027709,-67.89344723,-49.4569556,-67.08885113,-71.67825773,-65.72001911
19.5,13.5,-76.09106508,-68.45896957,-69.43471382,-71.49100511,-58.25324593,-66.40344872,-68.39435175,-63.5616712
19.5,15,-81.12849234,-69.50353694,-70.06327903,-76.42583166,-57.53222513,-77.58386525,-63.22711054,-62.29095177
19.5,16.5,-74.36066463,-78.07777945,-83.42581206,-74.88011873,-58.33393101,-66.72411681,-60.53748358,-67.42601225
19.5,18,-70.6579369,-72.4650346,-100,-67.18854073,-58.92621145,-72.59563748,-59.62290093,-61.71068269
19.5,19.5,-77.61901549,-62.34133106,-65.66632777,-68.31358712,-62.09927952,-68.34955409,-60.44807035,-60.28368805
19.5,21,-71.80785384,-65.52651757,-65.39894773,-71.76864972,-60.00447662,-65.07093044,-62.70197027,-63.44644266
19.5,22.5,-72.64514436,-73.49201951,-64.07064634,-76.15035429,-62.14556385,-67.09803095,-61.44740737,-68.28737486
19.5,24,-70.68639232,-72.98670018,-71.198515,-74.91999426,-61.85276606,-65.84465425,-62.4206083,-65.51847424
19.5,25.5,-76.82777853,-69.75291786,-59.68515701,-74.47296533,-60.07266552,-67.49671616,-70.03188203,-62.06651105
19.5,27,-70.6211109,-66.88023467,-52.72087617,-70.48478745,-61.87195112,-79.22268778,-74.5381468,-68.01825926
21,27,-65.80245951,-68.46807585,-49.20183713,-71.10959602,-60.71417417,-69.45625696,-65.38467688,-71.03986238
21,25.5,-69.45361221,-67.13536182,-60.07590565,-74.04465532,-57.14137308,-68.0370868,-64.44370141,-68.49475575
21,24,-67.33504387,-67.84753804,-63.81954664,-73.66091022,-57.01170333,-71.86138061,-62.98886527,-67.99782575
21,22.5,-70.1140244,-65.53562872,-58.7245616,-70.18059553,-57.14700246,-69.15875342,-62.21649311,-65.56123856
21,21,-70.88435754,-68.19538742,-60.40212364,-73.43397358,-60.62445674,-68.80438857,-59.30700231,-69.3285917
21,19.5,-73.30879831,-71.05919747,-60.02502918,-73.09937314,-61.62533296,-71.36001474,-60.41257478,-67.33595313
21,18,-73.82423341,-75.36662397,-65.59436957,-66.92381515,-51.854586,-72.33939032,-61.17712196,-67.08158516
21,16.5,-75.59951236,-71.16304924,-67.60082983,-73.8624211,-57.95579942,-78.45384313,-61.98972926,-65.95153069
21,15,-77.56059295,-76.03279106,-67.56412212,-100,-50.53058113,-69.24898855,-70.67607599,-61.07486853
21,13.5,-78.83570667,-81.55403109,-67.46589091,-74.00671261,-43.58626215,-63.77738023,-65.7696458,-66.55780634
21,12,-76.50854445,-73.19925761,-71.42703274,-67.96583901,-50.78422621,-63.07801371,-61.35745323,-55.82613919
21,10.5,-79.48398251,-77.15992835,-79.14921413,-74.07438632,-67.10291018,-65.96894752,-88.65653268,-58.16396598
21,9,-71.03162973,-72.28922977,-76.74969143,-72.59497952,-54.7930992,-74.62802374,-60.41312792,-56.34681319
21,7.5,-76.9489547,-73.34085235,-74.6225828,-72.85039145,-56.06814108,-67.51664434,-59.48933934,-55.15651747
21,6,-79.61215253,-76.82473564,-74.20673806,-77.55930811,-60.57000367,-64.47992488,-62.00438463,-54.05240229
21,4.5,-77.25404894,-72.17396099,-73.88359031,-78.65816045,-61.25317333,-63.39107865,-58.84014838,-56.56484953
21,3,-80.94819902,-71.27492874,-74.94383207,-78.80855644,-61.57050965,-63.34473153,-59.68711583,-49.01005035
21,1.5,-83.12482868,-79.03406934,-75.55988807,-68.1919682,-58.32262176,-69.00592444,-58.12176231,-51.42175511
