x,y,rssi1,rssi2,rssi3,rssi4,rssi5,rssi6,rssi7,rssi8
19.5,10.5,-77.4444908,-74.5346024,-70.58882335,-67.13714541,-51.72317486,-65.72507372,-61.22661804,-63.8232421
19.5,12,-74.42623621,-71.0262006,-73.391418,-66.94708836,-50.37095495,-65.68628256,-66.00245643,-71.66332092
19.5,13.5,-78.56440495,-70.69619202,-70.25154648,-75.346977,-51.24059164,-72.09044938,-73.40880557,-64.67726618
19.5,15,-73.59673549,-72.56041065,-66.96598254,-74.39355967,-56.86923417,-70.45922884,-65.00254774,-66.34561827
19.5,16.5,-75.96437348,-78.13073989,-67.28909413,-73.92920165,-55.00959386,-68.30870818,-62.27332089,-65.17663142
19.5,18,-71.03730882,-74.41771254,-63.91209226,-70.10881541,-60.76527901,-68.36654033,-62.08453171,-69.20856889
19.5,19.5,-72.27776391,-67.58877584,-65.96673404,-70.26553091,-57.27812368,-74.28888995,-62.68752625,-68.01274082
19.5,21,-74.8924948,-68.31377972,-61.37756947,-66.97879672,-57.9430155,-64.97451473,-64.58814033,-68.70148849
19.5,22.5,-77.65548146,-71.33358601,-72.35922583,-66.95212425,-58.9772394,-70.22336134,-62.35975052,-69.12064351
19.5,24,-73.89492559,-67.28711944,-61.38569997,-73.04515054,-59.17101721,-67.25005605,-66.37839861,-70.12561282
19.5,25.5,-72.27147491,-67.54669825,-58.06654154,-80.10822774,-58.90713103,-66.43341623,-75.10838453,-70.38404886
19.5,27,-72.99484894,-64.38210989,-52.26151524,-72.85129234,-62.3051107,-74.79498718,-75.65510752,-70.24535212
21,27,-70.24341397,-67.14258909,-50.01035871,-72.08178662,-62.1865059,-71.44683092,-69.43953661,-67.22531024
21,25.5,-71.74699338,-71.76148389,-56.23090419,-77.9811051,-60.47634135,-75.10754755,-66.88246113,-70.13369805
21,24,-71.51867854,-70.71652161,-57.63857038,-67.14886773,-60.22486642,-68.54042609,-66.61266745,-69.36782413
21,22.5,-71.16699437,-74.74457743,-60.31258716,-63.14981414,-56.69007954,-74.95482569,-62.57437919,-70.74914134
21,21,-76.3982254,-68.56289413,-61.71444534,-65.01016226,-54.1936726,-68.9856103,-61.69479361,-67.50124628
21,19.5,-74.55015598,-66.50394555,-63.47459624,-68.25241688,-55.08466636,-77.58326283,-63.13744317,-65.99942343
21,18,-77.85047918,-74.66106551,-66.99873134,-73.32253066,-51.72071535,-70.81081828,-65.36546699,-65.21692563
21,16.5,-76.02916516,-72.30154601,-64.22807739,-68.68487836,-50.56797684,-74.08185631,-70.52799557,-66.69362091
21,15,-70.99201447,-74.2297794,-67.02342797,-79.78349709,-49.1328371,-72.14771918,-67.7278174,-63.99143085
21,13.5,-78.91715063,-76.41853684,-70.95962687,-77.45816217,-44.26096568,-65.76125241,-68.75055677,-66.18986191
21,12,-76.68202924,-69.86846408,-68.4512185,-67.44616698,-49.87921737,-65.16335918,-61.47759845,-62.72045027
21,10.5,-82.18536683,-73.41323832,-71.25537235,-65.81077315,-51.8842289,-62.75955759,-61.04212938,-62.40272237
21,9,-80.41719612,-74.66483345,-74.26938098,-69.60140089,-54.91435612,-75.44968025,-61.35289205,-58.94556793
21,7.5,-75.48784137,-77.52883442,-79.14480331,-71.02617841,-55.90196551,-64.06072014,-64.43531386,-62.12680308
21,6,-75.71529063,-73.24131499,-76.98795712,-75.33818451,-56.77851065,-62.17519468,-63.02594803,-57.14473704
21,4.5,-76.13885749,-70.99269394,-75.00531066,-78.53894048,-57.13371142,-64.34210662,-64.43343533,-58.95784448
21,3,-79.36926403,-69.1459677,-73.95340054,-72.43364514,-64.68280997,-63.93813263,-66.33067252,-54.35348965
21,1.5,-78.07319212,-73.39604484,-72.74561368,-75.48482492,-58.5644112,-65.70053595,-59.47179223,-50.25185684
